UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8590,M02579,M,298.4,309.5,1310,50.0,115,0,0,0,0,0,0
8591,M02580,M,295.6,303.6,1835,34.9,131,0,0,0,0,0,0
8592,L04316,L,298.5,307.3,1771,36.8,65,0,0,0,0,0,0
8593,H01697,H,297.3,308.3,1620,40.0,184,0,0,0,0,0,0
8594,L04317,L,298.5,310.0,1351,42.3,150,0,0,0,0,0,0
8595,L04318,L,300.5,309.2,1403,45.9,184,0,0,0,0,0,0
8596,M02581,M,300.2,308.4,1419,36.0,176,0,0,0,0,0,0
8597,M02582,M,303.7,313.9,1652,38.0,226,0,0,0,0,0,0
8598,M02583,M,301.0,311.5,1580,53.5,170,0,0,0,0,0,0
8599,L04319,L,303.8,314.0,1784,37.2,202,1,1,0,0,0,0
8600,L04320,L,301.4,311.4,1822,34.3,128,0,0,0,0,0,0
8601,M02584,M,302.2,310.3,1330,39.1,60,0,0,0,0,0,0
8602,L04321,L,299.3,308.9,1595,40.8,22,0,0,0,0,0,0
8603,L04322,L,297.9,307.6,1592,24.6,123,0,0,0,0,0,0
8604,H01698,H,299.1,308.6,1480,35.6,201,0,0,0,0,0,0
8605,M02585,M,300.0,308.1,1688,44.2,147,0,0,0,0,0,0
8606,L04323,L,298.7,309.3,1598,60.0,6,0,0,0,0,0,0
8607,L04324,L,298.0,308.9,1385,34.7,60,0,0,0,0,0,0
8608,M02586,M,300.8,310.0,1471,47.6,111,0,0,0,0,0,0
8609,L04325,L,298.0,307.8,1430,41.8,101,0,0,0,0,0,0
8610,L04326,L,296.9,306.4,1354,51.6,176,0,0,0,0,0,0
8611,L04327,L,297.8,307.3,1482,33.8,44,0,0,0,0,0,0
8612,M02587,M,299.5,310.0,1240,51.0,93,0,0,0,0,0,0
8613,M02588,M,298.0,308.5,1594,54.0,135,0,0,0,0,0,0
8614,L04328,L,299.5,310.6,1780,54.4,248,0,0,0,0,0,0
8615,L04329,L,301.2,312.3,1510,54.3,234,0,0,0,0,0,0
8616,M02589,M,301.1,311.0,1689,41.9,96,0,0,0,0,0,0
8617,M02590,M,298.7,310.7,1531,45.8,84,0,0,0,0,0,0
8618,M02591,M,297.4,308.9,1295,35.8,240,0,0,0,0,0,0
8619,L04330,L,298.8,308.2,1901,17.8,217,0,0,0,0,0,0
8620,M02592,M,301.3,311.4,1168,42.6,179,0,0,0,0,0,0
8621,H01699,H,301.8,309.8,1502,38.4,157,0,0,0,0,0,0
8622,M02593,M,300.7,310.7,1346,49.6,184,0,0,0,0,0,0
8623,L04331,L,302.4,314.1,1816,48.6,179,0,0,0,0,0,0
8624,M02594,M,303.5,315.5,1543,29.4,211,0,0,0,0,0,0
8625,L04332,L,299.0,308.9,2011,63.4,183,0,0,0,0,0,0
8626,L04333,L,303.0,313.3,1507,43.9,164,0,0,0,0,0,0
8627,L04334,L,299.5,310.1,1347,27.2,237,0,0,0,0,0,0
8628,H01700,H,302.0,314.0,1168,28.6,237,0,0,0,0,0,0
8629,L04335,L,301.4,310.4,1721,18.2,105,0,0,0,0,0,0
8630,H01701,H,296.0,308.0,1333,47.6,252,0,0,0,0,0,0
8631,M02595,M,298.1,307.8,1416,34.7,99,0,0,0,0,0,0
8632,M02596,M,297.6,306.4,1745,31.6,62,0,0,0,0,0,0
8633,L04336,L,296.4,306.1,1710,33.6,52,0,0,0,0,0,0
8634,M02597,M,301.8,310.9,1378,37.0,30,0,0,0,0,0,0
8635,L04337,L,304.0,314.4,1409,45.8,92,0,0,0,0,0,0
8636,L04338,L,299.5,307.8,1168,23.6,244,0,0,0,0,0,0
8637,L04339,L,301.7,311.8,1168,29.3,82,0,0,0,0,0,0
8638,L04340,L,303.0,313.6,1652,44.7,232,1,1,0,0,0,0
8639,M02598,M,300.4,311.9,1674,34.1,27,0,0,0,0,0,0
8640,L04341,L,299.9,310.6,1571,45.8,37,0,0,0,0,0,0
8641,L04342,L,299.5,310.9,1537,35.0,41,0,0,0,0,0,0
8642,H01702,H,301.1,310.5,1358,55.7,139,0,0,0,0,0,0
8643,L04343,L,301.7,312.1,1793,42.1,250,1,1,0,0,0,0
8644,L04344,L,300.9,308.9,1168,52.3,51,0,0,0,0,0,0
8645,L04345,L,300.9,310.7,1406,45.2,84,0,0,0,0,0,0
8646,L04346,L,299.9,310.3,1532,45.8,215,0,0,0,0,0,0
8647,M02599,M,296.8,307.3,1499,32.5,134,0,0,0,0,0,0
8648,L04347,L,301.8,310.2,1499,51.7,87,0,0,0,0,0,0
8649,L04348,L,297.4,307.0,1396,42.2,106,0,0,0,0,0,0
8650,M02600,M,301.2,311.0,1608,30.5,185,0,0,0,0,0,0
8651,L04349,L,301.5,311.1,1256,18.9,91,0,0,0,0,0,0
8652,H01703,H,297.7,308.4,1471,41.4,167,0,0,0,0,0,0
8653,H01704,H,298.8,308.6,1586,55.1,202,0,0,0,0,0,0
8654,L04350,L,304.0,314.1,1433,30.9,14,0,0,0,0,0,0
8655,L04351,L,299.8,309.4,1500,30.6,189,0,0,0,0,0,0
8656,L04352,L,297.6,308.6,1543,36.8,238,0,0,0,0,0,0
8657,L04353,L,301.6,312.7,1168,51.0,20,0,0,0,0,0,0
8658,L04354,L,298.5,308.1,1168,21.6,20,0,0,0,0,0,0
8659,M02601,M,296.2,308.2,1526,33.5,155,0,0,0,0,0,0
8660,L04355,L,301.0,310.3,1378,29.9,171,0,0,0,0,0,0
8661,L04356,L,298.2,309.2,1390,45.6,116,0,0,0,0,0,0
8662,L04357,L,300.6,309.7,1613,38.6,236,0,0,0,0,0,0
8663,H01705,H,298.4,309.1,1302,36.5,32,0,0,0,0,0,0
8664,H01706,H,301.4,312.1,1168,38.2,29,0,0,0,0,0,0
8665,L04358,L,300.4,309.4,1831,47.8,2,0,0,0,0,0,0
8666,M02602,M,295.0,304.9,1741,51.2,207,1,0,0,1,0,0
8667,L04359,L,300.8,312.6,1739,50.2,22,0,0,0,0,0,0
8668,M02603,M,299.4,308.6,1275,45.8,152,0,0,0,0,0,0
8669,M02604,M,302.8,313.2,1484,53.8,235,0,0,0,0,0,0
8670,H01707,H,300.8,311.1,1246,30.7,13,0,0,0,0,0,0
8671,L04360,L,301.5,311.5,1488,43.9,29,0,0,0,0,0,0
8672,L04361,L,298.6,306.8,1430,63.5,220,0,0,0,0,0,0
8673,H01708,H,298.4,309.2,1284,21.6,70,0,0,0,0,0,0
8674,L04362,L,299.9,310.0,1600,34.7,106,0,0,0,0,0,0
8675,L04363,L,299.3,310.4,1448,29.6,146,0,0,0,0,0,0
8676,M02605,M,302.7,312.9,1844,42.9,181,0,0,0,0,0,0
8677,M02606,M,299.7,309.8,1517,54.4,46,0,0,0,0,0,0
8678,M02607,M,297.6,307.9,1168,45.4,221,0,0,0,0,0,0
8679,M02608,M,298.3,307.4,1168,37.8,195,0,0,0,0,0,0
8680,M02609,M,301.9,313.5,1919,45.5,22,0,0,0,0,0,0
8681,L04364,L,299.7,309.3,1428,37.1,27,0,0,0,0,0,0
8682,M02610,M,299.6,309.2,1548,41.9,178,0,0,0,0,0,0
8683,M02611,M,302.1,313.4,1501,46.2,119,0,0,0,0,0,0
8684,H01709,H,298.2,308.4,1783,57.5,114,0,0,0,0,0,0
8685,L04365,L,295.5,305.3,1168,44.5,55,0,0,0,0,0,0
8686,L04366,L,298.3,308.7,1765,42.2,180,0,0,0,0,0,0
8687,M02612,M,300.5,311.1,1752,60.4,28,0,0,0,0,0,0
8688,L04367,L,299.5,309.4,1501,20.4,94,0,0,0,0,0,0
8689,L04368,L,296.9,307.8,1582,39.1,182,0,0,0,0,0,0
8690,H01710,H,302.0,310.8,1425,32.6,248,0,0,0,0,0,0
8691,M02613,M,300.3,310.6,1168,37.6,53,0,0,0,0,0,0
8692,L04369,L,300.8,311.6,1616,46.0,160,0,0,0,0,0,0
8693,L04370,L,300.8,311.5,1549,49.8,16,0,0,0,0,0,0
8694,L04371,L,297.4,305.4,1553,34.8,67,0,0,0,0,0,0
8695,M02614,M,300.6,310.5,1596,46.7,24,0,0,0,0,0,0
8696,L04372,L,301.8,310.6,1379,31.0,210,0,0,0,0,0,0
8697,L04373,L,302.3,313.6,1798,27.2,105,0,0,0,0,0,0
8698,L04374,L,301.4,311.1,1501,40.7,225,0,0,0,0,0,0
8699,L04375,L,301.0,312.2,1608,37.8,10,0,0,0,0,0,0
8700,L04376,L,296.5,305.3,1445,54.9,176,0,0,0,0,0,0
8701,L04377,L,300.0,310.4,1710,61.3,130,0,0,0,0,0,0
8702,M02615,M,298.1,308.1,1520,33.9,175,0,0,0,0,0,0
8703,L04378,L,302.6,314.6,1482,21.9,244,0,0,0,0,0,0
8704,L04379,L,302.3,313.4,1741,26.3,246,0,0,0,0,0,0
8705,L04380,L,298.1,309.2,1168,31.6,210,0,0,0,0,0,0
8706,L04381,L,299.9,311.9,1443,42.1,53,0,0,0,0,0,0
8707,L04382,L,300.5,310.8,1377,37.4,192,0,0,0,0,0,0
8708,L04383,L,301.8,311.7,1574,27.4,242,0,0,0,0,0,0
8709,L04384,L,296.6,306.4,1563,57.9,87,0,0,0,0,0,0
8710,L04385,L,295.6,305.9,1497,46.6,88,0,0,0,0,0,0
8711,M02616,M,300.1,308.1,1357,57.6,120,0,0,0,0,0,0
8712,L04386,L,295.0,305.0,1495,22.0,175,0,0,0,0,0,0
8713,M02617,M,300.3,310.5,1564,52.7,62,0,0,0,0,0,0
8714,M02618,M,301.2,311.0,1464,38.5,40,0,0,0,0,0,0
8715,L04387,L,302.5,310.9,1721,36.1,72,0,0,0,0,0,0
8716,L04388,L,298.8,308.6,1622,40.2,163,0,0,0,0,0,0
8717,L04389,L,300.3,308.8,1503,33.0,10,0,0,0,0,0,0
8718,L04390,L,301.3,313.1,1168,38.6,234,0,0,0,0,0,0
8719,M02619,M,297.6,307.4,1456,49.5,141,0,0,0,0,0,0
8720,L04391,L,301.8,309.8,1626,20.4,26,0,0,0,0,0,0
8721,H01711,H,300.5,310.3,1444,55.0,182,0,0,0,0,0,0
8722,L04392,L,298.8,309.7,1560,43.9,72,0,0,0,0,0,0
8723,M02620,M,300.3,310.5,1455,38.9,193,0,0,0,0,0,0
8724,M02621,M,299.7,308.8,1546,49.4,222,0,0,0,0,0,0
8725,M02622,M,301.6,310.9,1780,43.6,127,0,0,0,0,0,0
8726,H01712,H,299.3,309.0,1657,35.2,46,0,0,0,0,0,0
8727,H01713,H,300.5,310.0,1240,32.3,119,0,0,0,0,0,0
8728,L04393,L,298.8,307.5,1168,55.0,144,0,0,0,0,0,0
8729,L04394,L,298.1,308.1,1588,25.2,91,0,0,0,0,0,0
8730,L04395,L,300.3,309.0,1733,38.0,194,0,0,0,0,0,0
8731,L04396,L,298.2,309.2,1168,25.9,68,0,0,0,0,0,0
8732,M02623,M,301.6,312.7,1458,44.9,212,0,0,0,0,0,0
8733,L04397,L,301.2,310.2,1974,39.0,110,0,0,0,0,0,0
8734,L04398,L,298.5,307.8,1446,27.5,148,0,0,0,0,0,0
8735,M02624,M,300.4,310.0,2005,31.3,14,0,0,0,0,0,0
8736,L04399,L,298.5,308.4,1335,40.4,53,0,0,0,0,0,0
8737,M02625,M,296.8,307.0,1370,42.9,110,0,0,0,0,0,0
8738,L04400,L,298.8,309.3,1359,20.6,186,0,0,0,0,0,0
8739,M02626,M,299.9,310.3,1244,32.9,245,0,0,0,0,0,0
8740,M02627,M,301.0,312.6,1168,41.6,18,0,0,0,0,0,0
8741,L04401,L,300.3,310.4,1455,52.1,237,0,0,0,0,0,0
8742,M02628,M,301.8,310.5,1528,48.4,77,0,0,0,0,0,0
8743,L04402,L,298.0,306.4,1356,35.5,248,0,0,0,0,0,0
8744,M02629,M,299.2,310.9,1404,50.0,11,0,0,0,0,0,0
8745,M02630,M,303.3,313.8,1789,36.8,128,0,0,0,0,0,0
8746,L04403,L,296.1,306.3,1694,8.8,196,0,0,0,0,0,0
8747,M02631,M,299.1,309.5,1448,54.4,88,0,0,0,0,0,0
8748,H01714,H,297.9,308.0,1585,44.6,246,0,0,0,0,0,0
8749,M02632,M,299.6,310.0,1172,41.9,233,0,0,0,0,0,0
8750,M02633,M,299.1,308.8,1553,40.1,83,0,0,0,0,0,0
8751,M02634,M,301.2,312.3,1487,43.0,1,0,0,0,0,0,0
8752,L04404,L,300.5,310.0,1425,40.1,44,0,0,0,0,0,0
8753,M02635,M,297.4,306.5,1506,37.1,8,0,0,0,0,0,0
8754,H01715,H,298.8,307.1,1474,33.5,171,0,0,0,0,0,0
8755,L04405,L,300.0,309.8,1237,40.8,35,0,0,0,0,0,0
8756,L04406,L,301.5,312.7,1835,31.2,121,0,0,0,0,0,0
8757,L04407,L,304.0,313.5,1690,28.6,47,0,0,0,0,0,0
8758,L04408,L,301.4,310.0,1422,42.7,219,1,1,0,0,0,0
8759,L04409,L,298.0,308.3,1168,49.8,74,0,0,0,0,0,0
8760,L04410,L,299.8,309.2,1168,32.0,176,0,0,0,0,0,0
8761,M02636,M,300.4,311.9,1900,33.8,148,0,0,0,0,0,0
8762,L04411,L,299.0,310.0,1465,23.0,94,0,0,0,0,0,0
8763,L04412,L,300.9,309.7,1652,26.8,192,0,0,0,0,0,0
8764,M02637,M,295.5,305.3,1310,27.2,28,0,0,0,0,0,0
8765,L04413,L,301.1,310.4,1438,49.7,179,0,0,0,0,0,0
8766,L04414,L,299.0,307.9,1448,22.6,45,0,0,0,0,0,0
8767,M02638,M,299.8,309.7,1548,44.6,20,0,0,0,0,0,0
8768,H01716,H,302.9,313.7,1517,37.3,244,0,0,0,0,0,0
8769,M02639,M,297.5,307.4,1315,46.1,43,0,0,0,0,0,0
8770,L04415,L,300.5,310.0,1313,51.7,66,0,0,0,0,0,0
8771,L04416,L,301.6,309.6,1483,39.7,2,0,0,0,0,0,0
8772,H01717,H,300.3,309.7,1168,51.3,171,0,0,0,0,0,0
8773,M02640,M,296.8,307.3,1335,55.5,192,0,0,0,0,0,0
8774,M02641,M,302.7,311.4,1469,53.5,5,0,0,0,0,0,0
8775,M02642,M,299.6,310.9,1579,33.3,130,1,0,0,0,0,1
8776,L04417,L,298.9,308.4,1800,20.3,214,0,0,0,0,0,0
8777,L04418,L,299.4,309.6,1404,38.8,199,0,0,0,0,0,0
8778,M02643,M,299.2,308.8,1507,41.8,203,1,1,0,0,0,0
8779,H01718,H,297.6,306.4,1168,20.5,17,0,0,0,0,0,0
8780,L04419,L,300.3,310.8,1566,40.6,71,0,0,0,0,0,0
8781,M02644,M,298.8,308.2,1318,14.3,131,0,0,0,0,0,0
8782,L04420,L,301.3,310.5,1438,55.5,129,0,0,0,0,0,0
8783,H01719,H,301.0,309.0,1595,44.8,191,0,0,0,0,0,0
8784,L04421,L,303.3,314.6,1603,31.8,232,0,0,0,0,0,0
8785,M02645,M,299.6,309.6,1209,41.3,181,0,0,0,0,0,0
8786,L04422,L,298.4,309.5,1660,42.5,121,0,0,0,0,0,0
8787,M02646,M,297.1,307.7,1492,44.8,149,0,0,0,0,0,0
8788,M02647,M,304.0,315.1,1753,40.7,0,0,0,0,0,0,0
8789,L04423,L,301.3,310.8,1792,49.4,114,0,0,0,0,0,0
8790,H01720,H,298.6,307.2,1821,27.3,28,0,0,0,0,0,0
8791,H01721,H,303.4,314.1,1215,38.7,185,0,0,0,0,0,0
8792,H01722,H,302.7,312.8,1580,57.9,197,0,0,0,0,0,0
8793,L04424,L,297.3,306.8,1184,36.5,252,1,1,0,0,0,0
8794,M02648,M,298.5,309.2,1760,42.4,117,0,0,0,0,0,0
8795,M02649,M,299.7,310.0,1788,30.0,22,0,0,0,0,0,0
8796,M02650,M,297.9,308.5,1695,61.6,35,0,0,0,0,0,0
8797,L04425,L,299.8,308.8,1415,42.9,229,0,0,0,0,0,0
8798,M02651,M,301.4,312.4,1608,27.4,49,0,0,0,0,0,0
8799,L04426,L,297.3,307.2,1389,50.9,91,0,0,0,0,0,0
8800,L04427,L,300.6,311.7,1502,29.3,33,0,0,0,0,0,0
8801,L04428,L,302.3,313.3,1481,46.8,207,0,0,0,0,0,0
8802,L04429,L,300.8,311.5,1168,50.3,76,0,0,0,0,0,0
8803,L04430,L,299.8,309.7,1338,60.3,94,0,0,0,0,0,0
8804,L04431,L,298.7,309.4,1954,42.2,187,0,0,0,0,0,0
8805,M02652,M,301.7,312.8,1482,40.5,151,0,0,0,0,0,0
8806,M02653,M,297.6,308.3,1532,19.7,150,0,0,0,0,0,0
8807,L04432,L,300.5,310.7,1498,35.4,12,0,0,0,0,0,0
8808,M02654,M,300.1,310.8,1417,32.9,55,0,0,0,0,0,0
8809,H01723,H,302.3,311.7,1507,38.2,69,0,0,0,0,0,0
8810,H01724,H,298.8,310.3,1418,34.8,251,0,0,0,0,0,0
8811,H01725,H,299.0,307.3,1168,47.9,56,0,0,0,0,0,0
8812,H01726,H,297.5,307.6,1657,34.4,94,0,0,0,0,0,0
8813,M02655,M,300.9,310.5,1822,44.8,48,0,0,0,0,0,0
8814,H01727,H,299.2,308.5,1267,38.8,119,0,0,0,0,0,0
8815,H01728,H,298.3,308.6,1417,33.8,0,0,0,0,0,0,0
8816,L04433,L,298.5,307.3,1799,32.9,203,0,0,0,0,0,0
8817,H01729,H,301.1,313.1,1345,42.3,223,0,0,0,0,0,0
8818,M02656,M,297.8,306.4,1577,53.7,124,0,0,0,0,0,0
8819,M02657,M,298.0,307.0,2365,32.7,213,0,0,0,0,0,0
8820,H01730,H,301.8,310.7,1626,40.5,1,0,0,0,0,0,0
8821,L04434,L,299.7,309.9,1513,44.8,110,0,0,0,0,0,0
8822,L04435,L,301.9,312.9,1676,39.8,43,0,0,0,0,0,0
8823,M02658,M,299.3,309.8,1655,22.4,98,0,0,0,0,0,0
8824,M02659,M,300.0,311.5,1367,44.8,106,0,0,0,0,0,0
8825,H01731,H,300.3,309.5,1168,24.9,171,0,0,0,0,0,0
8826,H01732,H,302.8,313.4,1618,25.1,202,1,1,0,0,0,0
8827,M02660,M,302.6,312.3,1648,27.0,238,0,0,0,0,0,0
8828,H01733,H,302.3,312.5,1440,38.4,75,0,0,0,0,0,0
8829,L04436,L,298.7,309.9,1829,30.4,174,0,0,0,0,0,0
8830,H01734,H,298.0,306.3,1788,25.6,211,0,0,0,0,0,0
8831,L04437,L,301.5,313.5,1654,43.8,101,0,0,0,0,0,0
8832,M02661,M,302.8,312.6,1444,39.7,141,0,0,0,0,0,0
8833,L04438,L,302.3,310.7,1168,47.6,173,0,0,0,0,0,0
8834,M02662,M,300.0,309.3,1465,32.7,19,0,0,0,0,0,0
8835,L04439,L,301.5,311.6,1168,39.4,157,0,0,0,0,0,0
8836,L04440,L,301.5,310.8,1168,48.0,137,0,0,0,0,0,0
8837,M02663,M,300.3,308.3,1629,26.9,78,0,0,0,0,0,0
8838,M02664,M,300.4,310.5,1734,33.4,251,0,0,0,0,0,0
8839,L04441,L,300.2,309.5,1168,49.9,20,0,0,0,0,0,0
8840,M02665,M,298.4,309.1,1448,40.2,240,0,0,0,0,0,0
8841,L04442,L,298.6,307.6,1496,38.5,161,0,0,0,0,0,0
8842,L04443,L,298.6,310.6,1441,39.6,15,0,0,0,0,0,0
8843,L04444,L,296.8,307.3,1224,52.2,45,0,0,0,0,0,0
8844,M02666,M,300.3,310.5,1766,39.8,197,0,0,0,0,0,0
8845,M02667,M,299.9,310.5,1229,40.5,49,0,0,0,0,0,0
8846,M02668,M,301.5,309.7,1168,39.8,11,0,0,0,0,0,0
8847,H01735,H,302.5,312.0,1225,23.8,138,0,0,0,0,0,0
8848,M02669,M,302.6,314.4,1596,45.0,252,0,0,0,0,0,0
8849,M02670,M,302.8,312.5,1446,31.8,95,0,0,0,0,0,0
8850,H01736,H,298.5,308.4,1345,27.4,111,0,0,0,0,0,0
8851,L04445,L,297.1,306.7,1605,22.5,195,0,0,0,0,0,0
8852,L04446,L,301.9,313.3,1566,24.6,151,0,0,0,0,0,0
8853,L04447,L,302.8,312.5,1168,17.3,68,0,0,0,0,0,0
8854,M02671,M,303.1,311.9,1603,29.7,138,0,0,0,0,0,0
8855,M02672,M,301.0,313.0,1736,35.7,116,0,0,0,0,0,0
8856,L04448,L,296.0,304.6,1475,50.6,4,0,0,0,0,0,0
8857,H01737,H,300.7,310.6,1453,40.6,27,0,0,0,0,0,0
8858,H01738,H,301.1,310.3,1878,42.5,153,0,0,0,0,0,0
8859,L04449,L,302.5,311.8,1358,52.8,37,0,0,0,0,0,0
8860,L04450,L,302.9,311.8,1466,11.5,194,0,0,0,0,0,0
8861,L04451,L,301.8,311.3,1566,43.9,124,0,0,0,0,0,0
8862,L04452,L,298.8,309.8,1509,43.1,21,0,0,0,0,0,0
8863,H01739,H,297.9,306.0,1445,48.2,240,0,0,0,0,0,0
8864,M02673,M,301.1,312.3,1517,22.0,212,0,0,0,0,0,0
8865,L04453,L,298.4,309.5,1813,34.3,161,0,0,0,0,0,0
8866,L04454,L,303.0,313.5,1661,30.7,188,0,0,0,0,0,0
8867,L04455,L,296.6,306.7,1485,27.1,168,0,0,0,0,0,0
8868,L04456,L,301.1,311.4,1327,63.1,3,0,0,0,0,0,0
8869,L04457,L,300.6,312.1,1353,34.3,157,0,0,0,0,0,0
8870,M02674,M,299.6,307.8,1690,49.3,61,0,0,0,0,0,0
8871,M02675,M,298.1,308.9,1181,47.1,239,0,0,0,0,0,0
8872,H01740,H,295.9,305.1,1980,25.6,103,0,0,0,0,0,0
8873,L04458,L,298.9,309.8,1493,34.7,178,0,0,0,0,0,0
8874,M02676,M,299.0,308.4,1224,40.6,37,0,0,0,0,0,0
8875,L04459,L,302.2,312.9,1536,44.0,119,0,0,0,0,0,0
8876,L04460,L,298.4,306.9,1339,43.3,26,1,0,1,0,0,0
8877,H01741,H,300.9,309.2,1416,57.5,102,0,0,0,0,0,0
8878,M02677,M,297.4,307.3,1197,49.1,141,0,0,0,0,0,0
8879,L04461,L,301.0,312.4,1452,46.6,160,0,0,0,0,0,0
8880,L04462,L,295.5,306.1,1168,49.7,100,0,0,0,0,0,0
8881,M02678,M,304.0,314.5,1380,53.5,40,0,0,0,0,0,0
8882,H01742,H,299.7,310.6,1334,33.8,166,0,0,0,0,0,0
8883,M02679,M,295.0,304.6,1399,24.2,3,0,0,0,0,0,0
8884,L04463,L,298.6,309.2,1347,33.9,204,0,0,0,0,0,0
8885,L04464,L,298.2,307.7,1506,26.3,170,0,0,0,0,0,0
8886,L04465,L,298.7,308.4,1677,30.2,195,0,0,0,0,0,0
8887,L04466,L,299.3,309.1,1572,41.0,246,0,0,0,0,0,0
8888,M02680,M,298.7,308.1,1759,34.5,82,0,0,0,0,0,0
8889,M02681,M,298.4,308.3,1400,46.5,134,0,0,0,0,0,0
8890,L04467,L,297.7,307.4,1564,43.0,160,0,0,0,0,0,0
8891,M02682,M,301.6,310.9,1572,43.6,148,0,0,0,0,0,0
8892,M02683,M,302.4,312.3,1730,27.4,160,0,0,0,0,0,0
8893,M02684,M,299.5,309.6,1353,31.2,238,0,0,0,0,0,0
8894,L04468,L,300.0,308.9,1657,20.9,122,0,0,0,0,0,0
8895,L04469,L,297.7,308.2,1328,45.7,218,0,0,0,0,0,0
8896,L04470,L,300.1,309.6,1386,59.2,159,0,0,0,0,0,0
8897,L04471,L,300.5,310.7,1428,41.8,197,0,0,0,0,0,0
8898,L04472,L,299.6,308.9,1590,42.7,82,0,0,0,0,0,0
8899,L04473,L,300.8,311.8,1282,34.7,83,0,0,0,0,0,0
8900,L04474,L,300.6,311.6,1310,37.8,236,0,0,0,0,0,0
8901,L04475,L,297.9,306.8,1370,52.7,210,0,0,0,0,0,0
8902,H01743,H,302.4,312.9,1509,40.9,128,0,0,0,0,0,0
8903,M02685,M,299.6,311.0,1312,46.4,116,0,0,0,0,0,0
8904,L04476,L,303.4,312.4,1552,53.0,63,0,0,0,0,0,0
8905,H01744,H,300.8,310.0,1428,51.0,52,0,0,0,0,0,0
8906,L04477,L,303.9,314.7,1631,40.3,57,0,0,0,0,0,0
8907,L04478,L,302.4,311.0,1512,41.1,238,0,0,0,0,0,0
8908,H01745,H,300.5,309.7,1850,36.1,67,0,0,0,0,0,0
8909,L04479,L,298.6,307.5,1524,45.0,112,0,0,0,0,0,0
8910,L04480,L,298.6,309.3,1256,35.9,172,0,0,0,0,0,0
8911,L04481,L,301.1,310.4,1457,43.5,163,0,0,0,0,0,0
8912,M02686,M,300.3,310.0,1504,50.4,195,0,0,0,0,0,0
8913,M02687,M,298.8,308.1,1318,23.1,95,0,0,0,0,0,0
8914,L04482,L,301.7,312.8,1803,21.4,84,0,0,0,0,0,0
8915,L04483,L,300.1,309.2,1438,39.6,127,0,0,0,0,0,0
8916,L04484,L,301.7,310.3,1371,46.7,160,0,0,0,0,0,0
8917,M02688,M,298.0,306.6,1536,42.9,251,0,0,0,0,0,0
8918,L04485,L,302.0,312.7,1318,27.9,148,0,0,0,0,0,0
8919,H01746,H,301.0,311.8,1693,49.0,194,0,0,0,0,0,0
8920,M02689,M,302.4,313.6,1653,59.1,233,0,0,0,0,0,0
8921,L04486,L,302.0,310.7,1526,31.3,0,0,0,0,0,0,0
8922,M02690,M,299.8,309.6,1618,32.7,64,0,0,0,0,0,0
8923,L04487,L,299.7,311.7,1400,40.3,0,0,0,0,0,0,0
8924,L04488,L,303.6,313.3,1199,38.7,228,0,0,0,0,0,0
8925,L04489,L,299.4,308.9,1434,52.0,98,0,0,0,0,0,0
8926,L04490,L,301.5,311.5,1399,42.8,146,0,0,0,0,0,0
8927,M02691,M,299.2,309.8,1168,37.1,122,0,0,0,0,0,0
8928,H01747,H,296.3,306.8,1288,34.1,190,0,0,0,0,0,0
8929,L04491,L,297.5,306.9,1253,24.7,93,0,0,0,0,0,0
8930,L04492,L,300.8,310.2,1289,53.7,3,0,0,0,0,0,0
8931,M02692,M,301.4,311.1,1766,46.3,90,0,0,0,0,0,0
8932,L04493,L,300.8,310.1,1602,39.1,118,0,0,0,0,0,0
8933,L04494,L,302.3,311.1,1692,41.1,102,0,0,0,0,0,0
8934,H01748,H,300.8,312.6,1601,38.9,69,0,0,0,0,0,0
8935,H01749,H,298.4,308.0,1716,22.3,24,0,0,0,0,0,0
8936,H01750,H,301.2,310.8,1505,25.8,7,0,0,0,0,0,0
8937,L04495,L,300.3,310.0,1803,38.0,230,0,0,0,0,0,0
8938,L04496,L,298.8,308.8,1253,37.8,16,0,0,0,0,0,0
8939,L04497,L,300.9,311.4,1486,39.9,100,0,0,0,0,0,0
8940,H01751,H,300.2,309.7,1295,57.0,19,0,0,0,0,0,0
8941,L04498,L,298.8,309.9,1748,37.1,28,0,0,0,0,0,0
8942,L04499,L,299.6,310.2,1583,32.4,163,0,0,0,0,0,0
8943,L04500,L,302.8,312.6,1737,40.5,233,0,0,0,0,0,0
8944,M02693,M,302.8,312.1,1219,26.0,88,0,0,0,0,0,0
8945,M02694,M,300.4,311.5,1379,41.6,188,0,0,0,0,0,0
8946,M02695,M,300.1,310.0,1168,32.8,197,0,0,0,0,0,0
8947,L04501,L,297.1,305.9,1572,42.3,162,0,0,0,0,0,0
8948,M02696,M,303.4,314.5,1414,38.2,219,0,0,0,0,0,0
8949,L04502,L,302.1,311.3,1651,38.6,47,0,0,0,0,0,0
8950,L04503,L,301.5,312.4,1506,46.3,19,0,0,0,0,0,0
8951,L04504,L,295.5,303.5,1168,47.3,115,0,0,0,0,0,0
8952,M02697,M,300.1,309.7,1168,60.3,135,0,0,0,0,0,0
8953,L04505,L,299.7,310.9,1516,46.9,94,0,0,0,0,0,0
8954,H01752,H,301.4,311.4,1593,37.6,233,0,0,0,0,0,0
8955,L04506,L,299.1,309.7,1168,33.7,31,0,0,0,0,0,0
